,face_X[10],face_X[234],face_X[152],face_X[454],face_Y[10],face_Y[234],face_Y[152],face_Y[454],face_Z[10],face_Z[234],face_Z[152],face_Z[454],body_X[11],body_X[12],body_X[13],body_X[14],body_X[15],body_X[16],body_X[17],body_X[18],body_X[19],body_X[20],body_X[21],body_X[22],body_Y[11],body_Y[12],body_Y[13],body_Y[14],body_Y[15],body_Y[16],body_Y[17],body_Y[18],body_Y[19],body_Y[20],body_Y[21],body_Y[22],body_Z[11],body_Z[12],body_Z[13],body_Z[14],body_Z[15],body_Z[16],body_Z[17],body_Z[18],body_Z[19],body_Z[20],body_Z[21],body_Z[22],R_WRIST_X,R_THUMB_CMC_X,R_THUMB_MCP_X,R_THUMB_IP_X,R_THUMB_TIP_X,R_INDEX_FINGER_MCP_X,R_INDEX_FINGER_PIP_X,R_INDEX_FINGER_DIP_X,R_INDEX_FINGER_TIP_X,R_MIDDLE_FINGER_MCP_X,R_MIDDLE_FINGER_PIP_X,R_MIDDLE_FINGER_DIP_X,R_MIDDLE_FINGER_TIP_X,R_RING_FINGER_MCP_X,R_RING_FINGER_PIP_X,R_RING_FINGER_DIP_X,R_RING_FINGER_TIP_X,R_PINKY_MCP_X,R_PINKY_PIP_X,R_PINKY_DIP_X,R_PINKY_TIP_X,R_WRIST_Y,R_THUMB_CMC_Y,R_THUMB_MCP_Y,R_THUMB_IP_Y,R_THUMB_TIP_Y,R_INDEX_FINGER_MCP_Y,R_INDEX_FINGER_PIP_Y,R_INDEX_FINGER_DIP,R_INDEX_FINGER_TIP,R_MIDDLE_FINGER_MCP,R_MIDDLE_FINGER_PIP_Y,R_MIDDLE_FINGER_DIP_Y,R_MIDDLE_FINGER_TIP_Y,R_RING_FINGER_MCP_Y,R_RING_FINGER_PIP_Y,R_RING_FINGER_DIP_Y,R_RING_FINGER_TIP_Y,R_PINKY_MCP_Y,R_PINKY_PIP_Y,R_PINKY_DIP_Y,R_PINKY_TIP_Y,R_WRIST_Z,R_THUMB_CMC_Z,R_THUMB_MCP_Z,R_THUMB_IP_Z,R_THUMB_TIP_Z,R_INDEX_FINGER_MCP_Z,R_INDEX_FINGER_PIP_Z,R_INDEX_FINGER_DIP_Z,R_INDEX_FINGER_TIP_Z,R_MIDDLE_FINGER_MCP_Z,R_MIDDLE_FINGER_PIP_Z,R_MIDDLE_FINGER_DIP_Z,R_MIDDLE_FINGER_TIP_Z,R_RING_FINGER_MCP_Z,R_RING_FINGER_PIP_Z,R_RING_FINGER_DIP_Z,R_RING_FINGER_TIP_Z,R_PINKY_MCP_Z,R_PINKY_PIP_Z,R_PINKY_DIP_Z,R_PINKY_TIP_Z,L_WRIST_X,L_THUMB_CMC_X,L_THUMB_MCP_X,L_THUMB_IP_X,L_THUMB_TIP_X,L_INDEX_FINGER_MCP_X,L_INDEX_FINGER_PIP_X,L_INDEX_FINGER_DIP_X,L_INDEX_FINGER_TIP_X,L_MIDDLE_FINGER_MCP_X,L_MIDDLE_FINGER_PIP_X,L_MIDDLE_FINGER_DIP_X,L_MIDDLE_FINGER_TIP_X,L_RING_FINGER_MCP_X,L_RING_FINGER_PIP_X,L_RING_FINGER_DIP_X,L_RING_FINGER_TIP_X,L_PINKY_MCP_X,L_PINKY_PIP_X,L_PINKY_DIP_X,L_PINKY_TIP_X,L_WRIST_Y,L_THUMB_CMC_Y,L_THUMB_MCP_Y,L_THUMB_IP_Y,L_THUMB_TIP_Y,L_INDEX_FINGER_MCP_Y,L_INDEX_FINGER_PIP_Y,L_INDEX_FINGER_DIP,L_INDEX_FINGER_TIP,L_MIDDLE_FINGER_MCP,L_MIDDLE_FINGER_PIP_Y,L_MIDDLE_FINGER_DIP_Y,L_MIDDLE_FINGER_TIP_Y,L_RING_FINGER_MCP_Y,L_RING_FINGER_PIP_Y,L_RING_FINGER_DIP_Y,L_RING_FINGER_TIP_Y,L_PINKY_MCP_Y,L_PINKY_PIP_Y,L_PINKY_DIP_Y,L_PINKY_TIP_Y,L_WRIST_Z,L_THUMB_CMC_Z,L_THUMB_MCP_Z,L_THUMB_IP_Z,L_THUMB_TIP_Z,L_INDEX_FINGER_MCP_Z,L_INDEX_FINGER_PIP_Z,L_INDEX_FINGER_DIP_Z,L_INDEX_FINGER_TIP_Z,L_MIDDLE_FINGER_MCP_Z,L_MIDDLE_FINGER_PIP_Z,L_MIDDLE_FINGER_DIP_Z,L_MIDDLE_FINGER_TIP_Z,L_RING_FINGER_MCP_Z,L_RING_FINGER_PIP_Z,L_RING_FINGER_DIP_Z,L_RING_FINGER_TIP_Z,L_PINKY_MCP_Z,L_PINKY_PIP_Z,L_PINKY_DIP_Z,L_PINKY_TIP_Z
0,0.0015755295753479004,-0.05870455503463745,0.0,0.5302339196205139,-0.2220969796180725,-0.12234547734260559,0.0,0.27023786306381226,0.0018731442978605628,0.05607549753040075,0.0,0.05326278135180473,0.6033598780632019,0.34797099232673645,0.6654961109161377,0.2957906723022461,0.6616732478141785,0.30943381786346436,0.6594409346580505,0.314960777759552,0.6369925141334534,0.3285578489303589,0.6330441832542419,0.33388036489486694,0.49791398644447327,0.5124721527099609,0.7716646194458008,0.803106963634491,1.0107219219207764,1.0208982229232788,1.094083547592163,1.116418719291687,1.073317289352417,1.0838806629180908,1.0326846837997437,1.029802918434143,-0.21948477625846863,-0.24561920762062073,-0.09784311056137085,-0.139137402176857,-0.28000640869140625,-0.34033289551734924,-0.3353097438812256,-0.3942227363586426,-0.3848128914833069,-0.4512673318386078,-0.304605633020401,-0.36688676476478577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0018323063850402832,-0.05971592664718628,0.0,0.5300924777984619,-0.2091769576072693,-0.11772426962852478,0.0,0.26724207401275635,-0.004668131237849593,0.052821416640654206,0.0,0.05487028881907463,0.6039265990257263,0.3473261296749115,0.6663417220115662,0.2950591444969177,0.6626230478286743,0.3061678409576416,0.6763135194778442,0.3067344129085541,0.6543835997581482,0.32182908058166504,0.6440638303756714,0.33164313435554504,0.4984864592552185,0.5113291144371033,0.7908415794372559,0.815836489200592,1.024651050567627,1.0266090631484985,1.1168533563613892,1.1169947385787964,1.105117678642273,1.086679458618164,1.0715680122375488,1.0340062379837036,-0.15921425819396973,-0.20173469185829163,-0.08863652497529984,-0.13909770548343658,-0.27133309841156006,-0.3373652994632721,-0.3267231583595276,-0.39017173647880554,-0.3703997731208801,-0.44512882828712463,-0.2961842119693756,-0.3644351661205292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0019558370113372803,-0.05934908986091614,0.0,0.5296432971954346,-0.20799753069877625,-0.11733543872833252,0.0,0.2665693461894989,-0.007738230051472783,0.051642591366544366,0.0,0.054826464504003525,0.6043516397476196,0.34683674573898315,0.6697672009468079,0.29239514470100403,0.6681069135665894,0.2977577745914459,0.6766826510429382,0.30006107687950134,0.6553882360458374,0.31648680567741394,0.6464437246322632,0.32353970408439636,0.4984298646450043,0.510345458984375,0.7901666164398193,0.8202028274536133,1.0243643522262573,1.0469971895217896,1.1150153875350952,1.1240010261535645,1.1033746004104614,1.0985820293426514,1.061156153678894,1.065453290939331,-0.1519886553287506,-0.19763711094856262,-0.08144392818212509,-0.13911601901054382,-0.2535784840583801,-0.33197420835494995,-0.30727922916412354,-0.38246065378189087,-0.3476164638996124,-0.4368979036808014,-0.2779536247253418,-0.3594547212123871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.001923888921737671,-0.05919802188873291,0.0,0.5293871760368347,-0.20812466740608215,-0.11771586537361145,0.0,0.26629501581192017,-0.008090627379715443,0.05122843198478222,0.0,0.05474046617746353,0.6045821905136108,0.3468780517578125,0.6775125861167908,0.28863412141799927,0.679878830909729,0.28805309534072876,0.6869149804115295,0.2870326638221741,0.6638860106468201,0.3052313029766083,0.6542448401451111,0.3108351528644562,0.4983978271484375,0.5097025632858276,0.7892166972160339,0.8199375867843628,1.0322223901748657,1.0425790548324585,1.1251691579818726,1.11940598487854,1.1065155267715454,1.0950219631195068,1.0620853900909424,1.062121868133545,-0.12556293606758118,-0.16759780049324036,-0.04981890693306923,-0.12751969695091248,-0.2021251618862152,-0.3209351897239685,-0.2492639124393463,-0.37043097615242004,-0.2930889427661896,-0.42148661613464355,-0.2265910655260086,-0.3477966785430908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0003133416175842285,-0.06034493446350098,0.0,0.52920001745224,-0.20707236230373383,-0.1170015037059784,0.0,0.26550284028053284,-0.009245643857866526,0.049767752178013325,0.0,0.05449770763516426,0.6033910512924194,0.34703078866004944,0.6802637577056885,0.2830316126346588,0.7035901546478271,0.2785320281982422,0.7179863452911377,0.2672293782234192,0.6921303272247314,0.2947515547275543,0.6820316314697266,0.30430275201797485,0.4966650605201721,0.5051718950271606,0.7657260298728943,0.8009390830993652,1.0204813480377197,1.041340708732605,1.1147111654281616,1.1203699111938477,1.1059061288833618,1.1049058437347412,1.0615012645721436,1.0661907196044922,-0.13162055611610413,-0.12006832659244537,-0.05883749574422836,-0.07268619537353516,-0.21612632274627686,-0.28042277693748474,-0.2520766854286194,-0.32872575521469116,-0.30367159843444824,-0.38877880573272705,-0.24213047325611115,-0.309809148311615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-0.00032532215118408203,-0.06052771210670471,0.0,0.5288448333740234,-0.20726335048675537,-0.1171395480632782,0.0,0.26550012826919556,-0.010503702331334352,0.04892760468646884,0.0,0.054216887801885605,0.6010692119598389,0.34702327847480774,0.6897686123847961,0.2726212441921234,0.7172492146492004,0.27246975898742676,0.7304621934890747,0.26473912596702576,0.7020555138587952,0.29262131452560425,0.6942378282546997,0.30126601457595825,0.4966629147529602,0.5035287141799927,0.7491231560707092,0.7919169664382935,1.0015944242477417,1.0241955518722534,1.0930569171905518,1.103531002998352,1.0856356620788574,1.0869073867797852,1.046038269996643,1.0534576177597046,-0.10963232815265656,-0.09462468326091766,-0.061335690319538116,-0.08198045194149017,-0.33300209045410156,-0.3581370711326599,-0.40612831711769104,-0.4228096008300781,-0.4512403607368469,-0.4791503846645355,-0.35842347145080566,-0.3869766592979431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,-0.00017309188842773438,-0.06018751859664917,0.0,0.5285502672195435,-0.2069079577922821,-0.11686107516288757,0.0,0.26593682169914246,-0.011208012700080872,0.04851362854242325,0.0,0.054057527333498,0.5974777936935425,0.34814730286598206,0.6935442686080933,0.267526239156723,0.7314251661300659,0.258455753326416,0.7458985447883606,0.2528780698776245,0.71684730052948,0.28003519773483276,0.7096707224845886,0.29035642743110657,0.49407193064689636,0.4969847500324249,0.7207740545272827,0.7559309005737305,0.9462466835975647,0.9329432845115662,1.0221394300460815,1.009135127067566,1.0193767547607422,1.0027742385864258,0.9980328679084778,0.9797586798667908,-0.03515632450580597,-0.06466130912303925,-0.01196700893342495,-0.14334022998809814,-0.3329818844795227,-0.6116281151771545,-0.41279035806655884,-0.7059062719345093,-0.46660828590393066,-0.764509916305542,-0.3618585467338562,-0.6451595425605774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-0.0008877217769622803,-0.060378462076187134,0.0,0.528319239616394,-0.2065589725971222,-0.1166830062866211,0.0,0.265723317861557,-0.012109094765037298,0.04809767892584205,0.0,0.05374192073941231,0.5959068536758423,0.34934893250465393,0.697834312915802,0.2636735141277313,0.7371824979782104,0.24821314215660095,0.7517338395118713,0.2424176186323166,0.7201780080795288,0.2709733247756958,0.7122277021408081,0.28439563512802124,0.4897381365299225,0.4945169985294342,0.7021880149841309,0.7326256036758423,0.8778037428855896,0.8618907332420349,0.9478079676628113,0.937946081161499,0.9459178447723389,0.9335882663726807,0.9285328984260559,0.911171019077301,-0.05011023208498955,-0.08008012175559998,-0.022933578118681908,-0.2371319979429245,-0.3758181929588318,-0.8163121938705444,-0.47044840455055237,-0.9344965219497681,-0.5310245752334595,-0.9898816347122192,-0.4091911315917969,-0.8522406816482544,0.23793014883995056,0.2641933560371399,0.2842487096786499,0.29434800148010254,0.29592153429985046,0.26450031995773315,0.2677319049835205,0.26950183510780334,0.27028587460517883,0.25075143575668335,0.25468966364860535,0.2573765814304352,0.2580876350402832,0.23958289623260498,0.24283070862293243,0.24643488228321075,0.24801774322986603,0.23071709275245667,0.2337426394224167,0.2362436205148697,0.23787079751491547,0.8498749136924744,0.8582987785339355,0.8850285410881042,0.9152752757072449,0.9442360401153564,0.9420652985572815,0.988925039768219,1.0110262632369995,1.0261247158050537,0.9523047804832458,0.9984025359153748,1.0193690061569214,1.0349476337432861,0.9574889540672302,1.0024828910827637,1.0218805074691772,1.037516474723816,0.9597485065460205,0.9995887279510498,1.0195423364639282,1.0341055393218994,-5.201973518609293e-09,-0.007316872477531433,-0.011958612129092216,-0.015982968732714653,-0.019076954573392868,-0.0035190603230148554,-0.006778497248888016,-0.009501174092292786,-0.011186262592673302,-0.002907669637352228,-0.003834868548437953,-0.00481104152277112,-0.00593856954947114,-0.0036222939379513264,-0.005187425296753645,-0.004241656046360731,-0.0035898457281291485,-0.0052246153354644775,-0.006406697910279036,-0.004834429826587439,-0.00334756588563323,0.7427210807800293,0.7180541157722473,0.6983566880226135,0.6906881928443909,0.6849654912948608,0.7254039645195007,0.7197386026382446,0.7142188549041748,0.7100033760070801,0.7386748194694519,0.7306463718414307,0.7234495878219604,0.7174695134162903,0.7473229169845581,0.7401807308197021,0.7329498529434204,0.7269397974014282,0.7530946731567383,0.7473353743553162,0.7413898706436157,0.7362249493598938,0.8791431188583374,0.8812344074249268,0.9104835987091064,0.9479523301124573,0.9811685681343079,0.9457269906997681,0.9943358302116394,1.023133397102356,1.0441856384277344,0.9607771635055542,1.0076011419296265,1.0322109460830688,1.0495753288269043,0.9696284532546997,1.011538028717041,1.0310487747192383,1.0464434623718262,0.9747821688652039,1.0109554529190063,1.0302362442016602,1.0436971187591553,1.6438801253571e-07,-0.0156621802598238,-0.023285847157239914,-0.027433523908257484,-0.030701613053679466,-0.02317875623703003,-0.031013989821076393,-0.03439771384000778,-0.03613249212503433,-0.017354357987642288,-0.023521343246102333,-0.024988828226923943,-0.025951357558369637,-0.012054827064275742,-0.01735003851354122,-0.01744614727795124,-0.017156198620796204,-0.007885612547397614,-0.011844254098832607,-0.012090139091014862,-0.01168733462691307
8,-0.000764310359954834,-0.06038731336593628,0.0,0.5281651020050049,-0.20673668384552002,-0.11659851670265198,0.0,0.26596102118492126,-0.012520639225840569,0.0476350374519825,0.0,0.053629320114851,0.5944434404373169,0.3497268557548523,0.6966862082481384,0.2563367784023285,0.7344330549240112,0.24784359335899353,0.7524145841598511,0.24274320900440216,0.7224775552749634,0.27160781621932983,0.7130187749862671,0.2834768295288086,0.48562920093536377,0.48905110359191895,0.6783202886581421,0.7182698845863342,0.8067219853401184,0.7922883629798889,0.8674019575119019,0.8546241521835327,0.8761745095252991,0.8386536240577698,0.8587096333503723,0.8194074630737305,-0.058696769177913666,-0.08261874318122864,-0.0820503756403923,-0.2924919128417969,-0.5310150384902954,-0.8993817567825317,-0.6400311589241028,-1.019059419631958,-0.6928945779800415,-1.065613031387329,-0.5634652972221375,-0.9308065176010132,0.24503818154335022,0.265990674495697,0.28406640887260437,0.2921319007873535,0.29356029629707336,0.27018240094184875,0.26909443736076355,0.26811349391937256,0.26721498370170593,0.25748464465141296,0.25776389241218567,0.2576617896556854,0.25670087337493896,0.24618463218212128,0.24637989699840546,0.24660709500312805,0.24609386920928955,0.2350882589817047,0.235194593667984,0.23566274344921112,0.23573170602321625,0.7976643443107605,0.7915453910827637,0.8104321360588074,0.8383575677871704,0.8657711148262024,0.8498755097389221,0.8770211935043335,0.8926705121994019,0.9045901298522949,0.8615160584449768,0.8883787393569946,0.9046416282653809,0.9199333786964417,0.8686666488647461,0.8978298902511597,0.9132974147796631,0.9284247159957886,0.8731779456138611,0.8999253511428833,0.9143491387367249,0.9262856841087341,3.8843708694003e-08,-0.004018026404082775,-0.005128351040184498,-0.00655644154176116,-0.007572229020297527,0.009226655587553978,0.011904222890734673,0.012019569054245949,0.011525047942996025,0.009400127455592155,0.014022494666278362,0.013884024694561958,0.012648926116526127,0.00803166814148426,0.010077650658786297,0.009929707273840904,0.00922423880547285,0.006025113631039858,0.007508818060159683,0.008884789422154427,0.009511166252195835,0.7425704002380371,0.7172349095344543,0.6996020674705505,0.6926465630531311,0.6896225214004517,0.7216630578041077,0.723604679107666,0.7244892716407776,0.7254334688186646,0.738396406173706,0.7393137216567993,0.7384452223777771,0.7372556328773499,0.7497127056121826,0.7498941421508789,0.7477748990058899,0.7455461621284485,0.7570278644561768,0.7557810544967651,0.7532356977462769,0.7502067685127258,0.8083497881889343,0.8175243139266968,0.8474839329719543,0.8840498328208923,0.9163655042648315,0.8645289540290833,0.9158182740211487,0.9455249309539795,0.968155562877655,0.8749005794525146,0.9260019659996033,0.9564762115478516,0.9777984619140625,0.8813410401344299,0.9257673025131226,0.951474130153656,0.9714694619178772,0.88591068983078,0.9218403697013855,0.9431926608085632,0.959247887134552,1.5002275688402733e-07,-0.013382993638515472,-0.020326830446720123,-0.024190671741962433,-0.027243269607424736,-0.024345634505152702,-0.03109915181994438,-0.032567620277404785,-0.03304985538125038,-0.019922155886888504,-0.026123879477381706,-0.02633567340672016,-0.02631315402686596,-0.0157998725771904,-0.020808985456824303,-0.02114933729171753,-0.021094074472784996,-0.01257424894720316,-0.016643349081277847,-0.017741603776812553,-0.018115995451807976
9,-0.0010035932064056396,-0.06053566932678223,0.0,0.5282994508743286,-0.20576998591423035,-0.11566466093063354,0.0,0.2661612629890442,-0.011767896357923746,0.04837634786963463,0.0,0.053784873336553574,0.5939037203788757,0.3507886528968811,0.6982581615447998,0.24593667685985565,0.7283226251602173,0.2513183057308197,0.7461588978767395,0.24430692195892334,0.7164047956466675,0.2725938558578491,0.7064470052719116,0.2848154604434967,0.485151469707489,0.48595619201660156,0.6722983717918396,0.7259101867675781,0.7345860004425049,0.7384892702102661,0.7966024875640869,0.7767051458358765,0.7989187240600586,0.7626892924308777,0.7849374413490295,0.7484948039054871,-0.0297795832157135,-0.06397776305675507,-0.15300023555755615,-0.32378721237182617,-0.7252777218818665,-0.9794389605522156,-0.850518524646759,-1.1018664836883545,-0.8906108140945435,-1.1371484994888306,-0.7561056017875671,-1.006066918373108,0.24503818154335022,0.265990674495697,0.28406640887260437,0.2921319007873535,0.29356029629707336,0.27018240094184875,0.26909443736076355,0.26811349391937256,0.26721498370170593,0.25748464465141296,0.25776389241218567,0.2576617896556854,0.25670087337493896,0.24618463218212128,0.24637989699840546,0.24660709500312805,0.24609386920928955,0.2350882589817047,0.235194593667984,0.23566274344921112,0.23573170602321625,0.7976643443107605,0.7915453910827637,0.8104321360588074,0.8383575677871704,0.8657711148262024,0.8498755097389221,0.8770211935043335,0.8926705121994019,0.9045901298522949,0.8615160584449768,0.8883787393569946,0.9046416282653809,0.9199333786964417,0.8686666488647461,0.8978298902511597,0.9132974147796631,0.9284247159957886,0.8731779456138611,0.8999253511428833,0.9143491387367249,0.9262856841087341,3.8843708694003e-08,-0.004018026404082775,-0.005128351040184498,-0.00655644154176116,-0.007572229020297527,0.009226655587553978,0.011904222890734673,0.012019569054245949,0.011525047942996025,0.009400127455592155,0.014022494666278362,0.013884024694561958,0.012648926116526127,0.00803166814148426,0.010077650658786297,0.009929707273840904,0.00922423880547285,0.006025113631039858,0.007508818060159683,0.008884789422154427,0.009511166252195835,0.7301268577575684,0.7078646421432495,0.6951161623001099,0.6903976202011108,0.6873276829719543,0.714669406414032,0.71830815076828,0.7207826375961304,0.7234723567962646,0.7296198606491089,0.7333933711051941,0.7355365753173828,0.7375077605247498,0.7416972517967224,0.7444559931755066,0.7450991868972778,0.7456974983215332,0.7517063617706299,0.7533632516860962,0.7534550428390503,0.7527478933334351,0.7403594255447388,0.7473152875900269,0.7752110362052917,0.8077215552330017,0.8338907957077026,0.8024895191192627,0.8402519226074219,0.8629510998725891,0.8804460763931274,0.8087117075920105,0.8478718400001526,0.8718786835670471,0.8912374973297119,0.8091327548027039,0.8447543382644653,0.8662844896316528,0.8839668035507202,0.8062022924423218,0.8365640640258789,0.8546642065048218,0.8687503933906555,1.1914995212691792e-07,-0.011094891466200352,-0.01636926829814911,-0.01990402489900589,-0.02304685302078724,-0.014349831268191338,-0.02001018449664116,-0.022892240434885025,-0.024732235819101334,-0.01157236099243164,-0.01623154990375042,-0.018324939534068108,-0.02004147507250309,-0.009554252028465271,-0.013738465495407581,-0.01514651719480753,-0.016094692051410675,-0.008450987748801708,-0.011911382898688316,-0.012995571829378605,-0.01355630811303854
